customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,charge_ratio,tenure_group,total_services,charges_difference
1875-QIVME,0,0,1,0,2.0,1,2,1,0,0,2,2,2,2,0,1,2,104.4,242.8,1,0.8599670510708401,0-1yr,4,34.0
6727-IOTLZ,1,0,1,0,29.0,1,0,0,0,2,2,2,2,2,2,0,3,81.95,1181.75,0,2.011042944785276,2-4yr,5,-1194.8000000000002
0691-JVSYA,0,0,1,0,53.0,1,0,1,0,0,2,0,2,2,1,1,0,94.85,5000.2,1,1.0053697852085917,4-6yr,3,-26.849999999999454
5918-VUKWP,0,0,0,0,32.0,1,0,2,1,1,1,1,1,1,1,0,0,20.55,654.55,0,1.004659689863265,2-4yr,0,-3.050000000000068
1744-JHKYS,0,0,1,0,34.0,1,2,2,1,1,1,1,1,1,0,0,2,24.7,780.2,0,1.0763906690592155,2-4yr,0,-59.59999999999991
2656-FMOKZ,0,1,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,3,74.45,1145.7,1,1.8844811032556517,2-4yr,0,-1013.3500000000001
2070-FNEXE,1,1,0,0,29.0,1,0,1,2,0,0,0,0,0,0,0,0,70.55,503.6,1,4.062648927720413,2-4yr,1,-1542.35
5947-SGKCL,0,0,1,1,15.0,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,0,1.0134680134680134,1-2yr,4,-21.0
3712-PKXZA,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,1,1,1,70.55,1252.0,0,1.6341453674121407,2-4yr,0,-793.9499999999998
6317-YPKDH,0,0,0,0,1.0,0,1,0,0,2,0,0,0,0,0,0,0,29.95,29.95,1,1.0,0-1yr,1,0.0
6582-OIVSP,0,0,0,0,29.0,1,0,0,0,0,0,0,0,0,0,0,3,70.55,45.3,0,45.1644591611479,2-4yr,0,-2000.6499999999999
9367-WXLCH,1,0,0,0,8.0,1,2,1,0,0,0,0,0,2,0,0,0,84.5,662.65,1,1.0201463819512564,0-1yr,1,-13.350000000000023
5524-KHNJP,1,0,1,1,29.0,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3,0,0.8836057555129825,2-4yr,4,285.5500000000002
1918-ZBFQJ,0,0,0,0,29.0,1,0,1,0,2,2,0,0,0,0,1,2,70.55,1111.65,1,1.840462375747762,2-4yr,2,-934.2999999999997
1024-GUALD,1,0,0,0,29.0,0,1,1,0,0,0,0,0,0,0,1,2,70.55,24.8,1,82.49798387096773,2-4yr,0,-2021.1499999999999
4827-USJHP,1,0,0,0,20.0,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85,0,1.0118669727010792,1-2yr,1,-12.149999999999977
8167-GJLRN,1,0,0,0,3.0,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0,1.1101643335362141,0-1yr,1,-9.049999999999983
0956-SYCWG,0,0,0,0,29.0,1,0,2,1,1,1,1,0,1,1,0,2,70.55,244.8,0,8.357638888888888,2-4yr,0,-1801.1499999999999
8017-UVSZU,0,0,1,0,40.0,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,0,0.9516203606405784,2-4yr,1,115.09999999999991
7100-FQPRV,1,0,1,1,43.0,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,0,0.9742700931192589,2-4yr,3,81.64999999999964
2472-OVKUP,1,0,1,0,6.0,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,1,1.0282485875706215,0-1yr,3,-15.0
2984-RGEYA,0,0,1,1,29.0,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,0,0.41642431292714843,2-4yr,0,802.6500000000001
9680-NIAUV,0,0,1,1,72.0,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,0,0.9715965704304184,4-6yr,5,230.89999999999964
2146-EGVDT,1,0,1,1,59.0,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,0,0.9547245744948437,4-6yr,0,54.0
2604-IJPDU,0,0,1,0,20.0,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,0,1.0154339652407118,1-2yr,4,-29.34999999999991
9178-JHUVJ,1,0,1,1,29.0,1,2,2,1,1,1,1,0,1,2,1,0,70.55,587.4,0,3.483060946544093,2-4yr,0,-1458.5499999999997
6168-YBYNP,1,0,0,0,59.0,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,0,1.0076536677019823,4-6yr,5,-49.899999999999636
7255-SSFBC,1,0,0,1,29.0,1,2,1,0,2,2,2,0,2,2,1,0,70.55,8041.65,0,0.2544191801433785,2-4yr,4,5995.7
3645-DEYGF,1,0,0,1,29.0,1,0,1,1,1,1,1,0,1,0,0,3,70.55,20.75,0,98.6,2-4yr,0,-2025.1999999999998
9323-HGFWY,0,0,1,0,27.0,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,0,1.0261641459821347,2-4yr,4,-70.15000000000009
8544-GOQSH,0,0,0,0,14.0,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,0,1.0075519194461926,1-2yr,2,-8.400000000000091
3363-DTIVD,1,0,1,1,71.0,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,0,1.0119573290122206,4-6yr,4,-88.55000000000018
7018-WBJNK,1,0,0,1,29.0,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,0,2.1961410126215,2-4yr,1,-1236.7499999999998
9142-KZXOP,1,0,0,0,44.0,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,0,1.023809121478903,2-4yr,0,-70.44999999999982
7674-YTAFD,0,0,0,0,33.0,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0,0.9826805966813789,2-4yr,2,46.5
6348-SNFUS,1,0,1,1,72.0,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,0,0.955302450229709,4-6yr,5,186.79999999999973
1285-OKIPP,1,0,0,0,1.0,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,1,1.0,0-1yr,1,0.0
7825-ECJRF,0,0,0,0,29.0,1,0,1,2,0,2,2,0,2,0,1,2,70.55,1934.45,1,1.057639122231125,2-4yr,4,-111.49999999999977
1347-KTTTA,1,0,1,0,64.0,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,0,0.9853774364677417,4-6yr,5,97.30000000000018
7841-TZDMQ,1,0,0,0,29.0,1,0,0,0,0,0,0,0,0,0,1,1,70.55,84.5,1,24.212426035502958,2-4yr,0,-1961.4499999999998
4195-NZGTA,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0,1.0,0-1yr,0,0.0
7157-SMCFK,1,0,0,1,61.0,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,0,1.071650951787938,4-6yr,0,-80.54999999999995
4709-LKHYG,0,0,1,1,29.0,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,0,1.0739746319785206,2-4yr,0,-39.950000000000045
2504-DSHIH,1,1,1,0,23.0,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,0,1.0104005870891009,1-2yr,1,-20.549999999999955
0699-NDKJM,0,0,1,0,57.0,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,0,0.9741959883052844,4-6yr,5,88.69999999999982
9286-BHDQG,1,0,1,1,29.0,0,1,0,2,2,2,2,0,0,2,0,1,70.55,3139.8,0,0.651617937448245,2-4yr,4,1093.8500000000004
0230-WEQUW,1,0,0,0,29.0,0,1,1,2,2,2,2,0,0,2,1,0,70.55,3789.2,0,0.5399424680671382,2-4yr,4,1743.25
2040-LDIWQ,1,0,1,1,65.0,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,0,1.0278899427176262,4-6yr,5,-148.5
6496-JDSSB,0,0,0,0,29.0,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,0,3.7143772014089014,2-4yr,1,-1695.4
9408-SSNVZ,0,0,0,0,4.0,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,1,1.0456493385504007,0-1yr,0,-12.25
4443-EMBNA,0,0,1,0,29.0,1,2,2,1,1,1,1,0,1,2,0,0,70.55,1836.9,0,1.1138058685829384,2-4yr,0,-209.04999999999973
6469-MRVET,1,0,1,1,1.0,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,0,1.0,0-1yr,0,0.0
0742-MOABM,1,0,1,0,4.0,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,1,1.1162531363256203,0-1yr,1,-20.849999999999994
5961-VUSRV,0,0,0,0,12.0,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,0,1.058582174606793,0-1yr,0,-12.850000000000023
6778-JFCMK,1,0,0,0,24.0,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,0,0.9423084384093114,1-2yr,3,74.34999999999991
6341-JVQGF,0,0,1,1,31.0,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,0,0.9881763723853482,2-4yr,5,30.09999999999991
2232-DMLXU,0,0,1,0,29.0,1,0,0,0,0,0,0,0,0,0,0,3,70.55,55.2,1,37.0643115942029,2-4yr,0,-1990.7499999999998
4811-JBUVU,1,0,0,0,29.0,1,2,1,0,0,0,2,0,2,0,1,1,70.55,2723.15,0,0.7513174081486513,2-4yr,2,677.2000000000003
0945-TSONX,0,0,1,1,29.0,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,0,0.602276462353156,2-4yr,5,1633.5500000000002
2651-ZCBXV,1,0,0,0,29.0,1,2,1,2,2,0,2,0,2,2,1,1,70.55,5760.65,0,0.3551595740064056,2-4yr,4,3714.7
3316-UWXUY,1,0,0,0,29.0,1,0,1,2,2,0,2,0,2,0,1,1,70.55,4747.5,0,0.43095313322801476,2-4yr,4,2701.55
8937-RDTHP,1,0,0,0,1.0,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,1,1.0,0-1yr,2,0.0
7083-MIOPC,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,2,0,1,70.55,1566.9,0,1.3057310613312911,2-4yr,0,-479.0499999999997
1984-GPTEH,0,0,0,0,29.0,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,0,1.038960113960114,2-4yr,0,-27.34999999999991
1251-KRREG,1,0,0,0,2.0,1,2,0,0,2,0,0,0,0,0,1,3,54.4,114.1,1,0.953549517966696,0-1yr,1,5.299999999999997
0621-JFHOL,0,0,0,0,10.0,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,0,0.9898010366159505,0-1yr,1,3.0500000000000114
9903-LYSAB,1,0,1,0,18.0,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,0,1.0082315555725718,1-2yr,0,-10.75
0094-OIFMO,0,1,0,0,29.0,1,0,1,0,2,0,0,2,2,0,1,2,95.0,1120.3,1,2.4591627242702847,2-4yr,3,-1634.7
9227-UAQFT,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,2,0,3,70.55,284.35,0,7.195181994021452,2-4yr,0,-1761.6
7301-ABVAD,0,0,0,0,29.0,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,0,0.39546492402173056,2-4yr,5,3839.1000000000004
6614-FHDBO,1,0,0,0,72.0,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0,0.9979817981036518,4-6yr,5,15.899999999999636
7576-ASEJU,0,0,1,1,41.0,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,0,0.9608018446190768,2-4yr,4,124.94999999999982
9058-HRZSV,0,1,1,0,65.0,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,0,1.0016078613811286,4-6yr,4,-9.850000000000364
4522-AKYLR,0,1,0,0,13.0,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0,0.9741556132913989,1-2yr,2,18.899999999999977
0221-WMXNQ,1,1,0,0,29.0,1,0,1,2,0,0,0,0,0,0,0,2,70.55,273.4,0,7.483357717629846,2-4yr,1,-1772.5499999999997
0303-UNCIP,1,0,0,0,41.0,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,0,1.0526107907417646,2-4yr,2,-133.19999999999982
9947-OTFQU,1,1,0,0,29.0,1,0,1,0,2,0,0,0,0,0,1,2,70.55,1074.3,1,1.9044494089174346,2-4yr,1,-971.6499999999999
0322-YINQP,1,0,0,0,29.0,1,0,1,2,0,0,0,0,0,0,1,3,70.55,48.55,1,42.14109165808445,2-4yr,1,-1997.3999999999999
0959-WHOKV,1,0,0,0,42.0,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0,0.9673254312601054,2-4yr,4,140.44999999999982
4075-JFPGR,0,0,1,0,51.0,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0,1.032243400331201,4-6yr,4,-148.94999999999982
4629-NRXKX,0,0,1,1,29.0,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,13.874277947672445,2-4yr,0,-1894.45
9514-JDSKI,1,1,1,0,29.0,0,1,0,0,2,0,0,0,0,0,0,2,70.55,40.2,1,50.894278606965166,2-4yr,1,-2005.7499999999998
3282-ZISZV,1,0,0,1,32.0,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0,1.0171267990734059,2-4yr,5,-45.09999999999991
3675-YDUPJ,1,0,0,0,29.0,1,0,2,1,1,1,1,0,1,0,1,3,70.55,193.05,0,10.598031598031598,2-4yr,0,-1852.8999999999999
4111-BNXIF,0,0,1,1,67.0,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0,0.9722093618265553,4-6yr,5,114.04999999999973
7017-VFHAY,0,0,1,1,61.0,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0,1.0018478485763005,4-6yr,6,-12.949999999999818
6655-LHBYW,1,0,0,0,29.0,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0,0.5726286888501321,2-4yr,6,2474.9500000000007
4959-JOSRX,0,0,1,0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,1.107386716325264,0-1yr,0,-8.650000000000006
5046-NUHWD,0,1,1,0,29.0,0,1,0,2,0,2,0,0,2,0,1,2,70.55,1228.65,0,1.6652016440809014,2-4yr,3,-817.2999999999997
7273-TEFQD,1,1,0,0,3.0,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,1,0.9338124054462935,0-1yr,2,8.75
3606-TWKGI,1,1,0,0,13.0,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1,1.0186176060983656,1-2yr,4,-25.40000000000009
7529-ZDFXI,1,1,1,0,57.0,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0,1.039814429431411,4-6yr,2,-196.09999999999945
7605-BDWDC,1,0,0,0,29.0,0,1,1,2,2,0,2,0,2,2,1,0,70.55,1520.1,0,1.345931188737583,2-4yr,4,-525.8499999999999
1950-KSVVJ,0,0,1,0,45.0,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0,1.013165085200457,2-4yr,6,-66.25
0123-CRBRT,0,0,1,1,29.0,1,2,0,2,2,2,2,0,2,2,0,3,70.55,5526.75,0,0.3701904374180124,2-4yr,5,3480.8
6292-TOSSS,1,0,0,0,50.0,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,0,1.0416230914034719,4-6yr,0,-49.75
3197-ARFOY,0,1,0,0,19.0,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,0,0.993897122929381,1-2yr,5,12.25
6323-AYBRX,1,0,0,0,29.0,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,1,0.5103219352491816,2-4yr,0,538.4499999999998
7014-ZZXAW,0,0,1,0,71.0,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0,0.9935370322282813,4-6yr,0,11.200000000000045
4385-GZQXV,0,1,0,0,16.0,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,1,1.0,1-2yr,3,0.0
7633-MVPUY,1,0,1,0,57.0,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0,0.9871309943045954,4-6yr,3,44.40000000000009
6366-ZGQGL,1,0,0,0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1,29.0,2-4yr,0,-694.4000000000001
4716-HHKQH,1,1,1,0,20.0,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,0,0.985704748969867,1-2yr,4,31.050000000000182
5940-AHUHD,1,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1,1.0,0-1yr,0,0.0
6432-TWQLB,1,0,1,0,5.0,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,1,1.0645724258289704,0-1yr,2,-25.899999999999977
4484-GLZOU,0,0,1,0,52.0,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,1,0.9711547863498581,4-6yr,4,162.2500000000009
3179-GBRWV,1,1,1,0,21.0,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0,1.018025078369906,1-2yr,3,-24.15000000000009
8645-KWHJO,1,0,0,0,14.0,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0,0.9974739296586566,1-2yr,4,1.9500000000000455
4130-MZLCC,0,0,0,0,29.0,1,0,0,0,2,0,0,0,0,0,0,0,70.55,244.75,0,8.359346271705821,2-4yr,1,-1801.1999999999998
0314-TKOSI,0,0,0,0,6.0,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0,1.0247754722824405,0-1yr,2,-8.0
8229-MYEJZ,0,0,0,0,10.0,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0,1.0275965880582036,0-1yr,1,-13.75
2080-SRCDE,0,0,0,1,1.0,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0,1.0,0-1yr,0,0.0
9577-WJVCQ,0,0,0,0,68.0,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0,1.0040268456375838,4-6yr,1,-14.850000000000364
9512-UIBFX,1,0,1,1,18.0,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1,0.9622180398325796,1-2yr,3,67.25
6202-DYYFX,0,0,0,0,22.0,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0,0.9374299170217538,1-2yr,0,111.59999999999991
3808-HFKDE,0,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,927.15,0,2.206708731057542,2-4yr,0,-1118.7999999999997
5583-SXDAG,1,0,1,0,29.0,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,29.0,2-4yr,0,-1960.0
3488-PGMQJ,1,1,0,0,8.0,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,1,0.9826065452147392,0-1yr,1,10.549999999999955
3580-REOAC,1,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1,1.0300872760679836,0-1yr,0,-13.100000000000023
7534-BFESC,1,1,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,70.55,1712.7,1,1.1945758159630993,2-4yr,0,-333.2499999999998
3727-OWVYD,1,0,0,0,29.0,1,0,0,2,2,2,0,0,0,1,0,3,70.55,2021.2,0,1.0122452008707699,2-4yr,3,-24.749999999999773
2294-SALNE,1,0,1,1,29.0,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0,1.2969909315746084,2-4yr,3,-576.3999999999999
4847-TAJYI,0,1,0,0,29.0,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0,4.563490665727369,2-4yr,2,-2023.3499999999997
1563-IWQEX,0,0,0,0,12.0,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0,1.0728386657590196,0-1yr,0,-16.049999999999983
8203-XJZRC,1,0,0,0,29.0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0,29.0,2-4yr,0,-567.0
6556-DBKZF,0,0,0,1,29.0,1,0,1,0,0,2,0,0,0,2,0,2,70.55,5436.45,0,0.37633933909076694,2-4yr,1,3390.5
6851-WEFYX,1,1,1,0,29.0,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0,0.8503854545454546,2-4yr,3,514.3000000000002
2985-JUUBZ,1,0,1,1,29.0,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0,0.7168863466799303,2-4yr,3,853.8000000000002
6390-DSAZX,0,0,0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,1.0,0-1yr,1,0.0
0895-LMRSF,1,0,0,0,23.0,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0,0.9886739965558354,1-2yr,2,17.09999999999991
8098-LLAZX,0,1,0,0,4.0,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,0.963898005554153,0-1yr,2,14.300000000000011
8266-VBFQL,1,0,0,0,4.0,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0,1.0138791532314595,0-1yr,3,-4.9500000000000455
8181-YHCMF,0,0,1,1,29.0,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0,0.4255779995132636,2-4yr,5,2360.3
2240-HSJQD,1,0,0,1,29.0,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0,0.7555304453003151,2-4yr,1,768.0500000000002
1248-DYXUB,1,0,1,1,52.0,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,1.049223008705557,4-6yr,0,-60.50000000000023
0265-EDXBD,1,1,1,0,32.0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,1.0405713417413769,2-4yr,0,-93.45000000000027
4115-BNPJY,1,0,1,1,29.0,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0,1.0664670950155761,2-4yr,4,-136.54999999999973
3167-SNQPL,1,1,0,1,29.0,1,2,1,0,2,0,0,0,2,0,0,2,70.55,3741.85,0,0.5467749909803974,2-4yr,2,1695.9
4091-TVOCN,1,0,0,1,48.0,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,1.0264905158250621,2-4yr,4,-97.55000000000018
1098-TDVUQ,0,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0,1.0,0-1yr,0,0.0
7277-OZCGZ,0,0,0,0,22.0,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0,1.038621603711067,1-2yr,3,-72.84999999999991
1557-EMYVT,0,0,0,0,43.0,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0,1.0106330820616534,2-4yr,6,-52.04999999999927
2799-ARNLO,0,1,1,0,5.0,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0,1.0150761124121779,0-1yr,0,-5.149999999999977
7563-BIUPC,1,0,0,0,5.0,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,0.9697990614847791,0-1yr,1,12.550000000000011
5027-YOCXN,1,0,1,1,29.0,1,2,1,2,2,0,2,0,2,1,0,1,70.55,5686.4,0,0.3597970596510974,2-4yr,4,3640.45
3973-SKMLN,1,0,0,0,71.0,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0,1.0426536786952991,4-6yr,0,-57.799999999999955
2321-OMBXY,0,0,1,1,38.0,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1,0.9976296732218461,2-4yr,5,7.25
2840-XANRC,1,1,0,0,29.0,1,0,1,0,0,2,0,0,2,0,1,2,70.55,2231.05,1,0.9170345801304317,2-4yr,2,185.10000000000036
6745-JEFZB,1,0,0,0,29.0,1,2,1,0,0,0,2,0,0,0,1,1,70.55,3236.35,0,0.6321782254700511,2-4yr,1,1190.4
5020-ZSTTY,0,1,0,0,54.0,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,1.0234937127882118,4-6yr,5,-102.19999999999982
9880-TDQAC,1,0,0,1,29.0,0,1,1,0,2,2,2,0,2,2,1,2,70.55,4264.0,0,0.4798194183864915,2-4yr,4,2218.05
8705-WZCYL,1,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,44.8,0,45.668526785714285,2-4yr,0,-2001.1499999999999
7102-JJVTX,1,0,0,1,29.0,1,0,1,2,0,0,0,0,0,1,0,3,70.55,422.3,0,4.844778593417002,2-4yr,1,-1623.6499999999999
8626-PTQGE,1,0,0,0,29.0,0,1,1,2,2,0,2,0,2,2,1,0,70.55,4176.7,0,0.4898484449445734,2-4yr,4,2130.75
4983-CLMLV,0,0,1,0,29.0,1,2,1,0,2,0,2,0,2,0,1,1,70.55,5138.1,0,0.39819193865436636,2-4yr,3,3092.1500000000005
5701-YVSVF,0,1,1,0,11.0,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,1.0361911255042329,0-1yr,2,-31.850000000000136
5804-LEPIM,0,1,0,0,2.0,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,1.0118662351672059,0-1yr,0,-1.6499999999999773
5697-GOMBF,0,1,1,1,28.0,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,1.0324038412160428,2-4yr,1,-31.549999999999955
2739-CACDQ,0,1,0,0,17.0,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0,0.9557838168769771,1-2yr,1,64.99999999999977
9385-EHGDO,0,0,1,1,35.0,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,0.9396767430851424,2-4yr,0,44.60000000000002
9498-FIMXL,0,0,0,0,8.0,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0,0.9484408768138315,0-1yr,0,8.349999999999994
2379-GYFLQ,1,0,0,0,29.0,1,2,1,0,2,2,0,0,0,1,1,1,70.55,4422.95,0,0.4625758826122836,2-4yr,2,2377.0
0122-OAHPZ,0,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,70.55,511.25,1,4.001858190709046,2-4yr,0,-1534.6999999999998
2868-SNELZ,1,0,0,0,29.0,1,2,1,0,0,2,0,0,0,0,0,3,70.55,155.8,1,13.131899871630294,2-4yr,1,-1890.1499999999999
4322-RCYMT,1,0,1,1,68.0,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1,0.9736397208133813,4-6yr,4,139.55000000000018
6680-NENYN,0,0,0,0,29.0,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1,0.637288990199271,2-4yr,4,1726.4500000000007
2088-IEBAU,0,0,0,0,68.0,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,0.9749123762899593,4-6yr,6,154.2499999999991
7982-VCELR,0,0,0,0,36.0,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,0.957132640612511,2-4yr,3,152.85000000000036
1343-EHPYB,1,0,1,0,29.0,1,2,1,0,2,2,0,0,2,0,1,2,70.55,6603.0,1,0.30985158261396334,2-4yr,3,4557.05
6035-BXTTY,0,1,0,0,32.0,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,0.955576198021966,2-4yr,2,81.29999999999995
6885-PKOAM,0,0,1,0,71.0,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,0.9782207011793438,4-6yr,6,135.55000000000018
7520-HQWJU,0,0,1,1,66.0,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,0.9873687245627849,4-6yr,3,56.94999999999982
9639-BUJXT,1,0,0,0,63.0,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,0.9724052253134058,4-6yr,0,36.65000000000009
